Customer ID,Recency,Frequency,Monetary,Customer Name,Segment,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
RK-9300,29,4,519.12,Ralph Kennedy,Consumer,3,1,1,5,Potential Loyalists
RL-19615,121,23,14866.82448,Rob Lucas,Consumer,2,4,5,11,At Risk
RL-9615,266,8,2420.226,Rob Lucas,Consumer,1,2,2,5,Lost
RM-19375,19,25,16077.68112,Raymond Messe,Consumer,4,4,5,13,Champions
RM-19675,5,19,11151.9605,Robert Marley,Home Office,5,3,4,12,Loyal Customers
RM-19750,17,19,6475.01086,Roland Murray,Consumer,4,3,3,10,Loyal Customers
RM-9375,10,7,2239.446,Raymond Messe,Consumer,5,2,2,9,Potential Loyalists
RM-9675,37,8,1715.094,Robert Marley,Home Office,3,2,2,7,Potential Loyalists
RM-9750,41,7,929.175,Roland Murray,Consumer,3,2,1,6,Potential Loyalists
RO-19780,36,29,18833.4355,Rose O'Brian,Consumer,3,5,5,13,Loyal Customers
RO-9780,5,9,3080.1059999999998,Rose O'Brian,Consumer,5,3,2,10,Others
RP-19270,8,26,13725.5769,Rachel Payne,Corporate,5,4,4,13,Champions
RP-19390,16,34,16114.907500000001,Resi Pölking,Consumer,4,5,5,14,Champions
RP-19855,22,27,11043.0844,Roy Phan,Corporate,4,5,4,13,Champions
RP-9270,287,6,1274.352,Rachel Payne,Corporate,1,2,1,4,Lost
RP-9390,271,7,5935.98,Resi Pölking,Consumer,1,2,3,6,Cant Lose Them
RP-9855,401,6,3569.139,Roy Phan,Corporate,1,2,3,6,Cant Lose Them
RR-19315,20,21,11765.04038,Ralph Ritter,Consumer,4,3,4,11,Loyal Customers
RR-19525,1,27,15009.2866,Rick Reed,Corporate,5,5,5,15,Champions
RR-9315,233,4,1820.85,Ralph Ritter,Consumer,1,1,2,4,Lost
RR-9525,90,7,1376.91,Rick Reed,Corporate,2,2,2,6,Lost
RS-19420,77,28,14047.14948,Ricardo Sperren,Corporate,2,5,4,11,At Risk
RS-19765,37,25,13582.12128,Roland Schwarz,Corporate,3,4,4,11,Loyal Customers
RS-19870,20,20,7090.9567799999995,Roy Skaria,Home Office,4,3,3,10,Loyal Customers
RS-9420,34,7,385.44,Ricardo Sperren,Corporate,3,2,1,6,Potential Loyalists
RS-9765,124,6,1524.1499999999999,Roland Schwarz,Corporate,2,2,2,6,Lost
RS-9870,21,8,1031.436,Roy Skaria,Home Office,4,2,1,7,Potential Loyalists
RW-19540,43,25,19423.6885,Rick Wilson,Corporate,3,4,5,12,Loyal Customers
RW-19630,78,26,9425.9243,Rob Williams,Corporate,2,4,3,9,At Risk
RW-19690,16,25,11200.142,Robert Waldorf,Consumer,4,4,4,12,Champions
RW-9540,27,7,5698.434,Rick Wilson,Corporate,4,2,3,9,Potential Loyalists
RW-9630,400,2,560.01,Rob Williams,Corporate,1,1,1,3,Lost
RW-9690,99,8,1398.996,Robert Waldorf,Consumer,2,2,2,6,Lost
SA-10830,11,10,872.676,Sue Ann Reed,Consumer,5,3,1,9,Others
SA-20830,64,30,15622.37866,Sue Ann Reed,Consumer,2,5,5,12,At Risk
SB-10170,27,5,1647.24,Sarah Bern,Consumer,4,1,2,7,Potential Loyalists
SB-10185,79,7,1268.436,Sarah Brown,Consumer,2,2,1,5,Lost
SB-10290,192,5,1975.404,Sean Braxton,Corporate,1,1,2,4,Lost
SB-20170,3,15,12950.934,Sarah Bern,Consumer,5,3,4,12,Loyal Customers
SB-20185,75,31,21034.46172,Sarah Brown,Consumer,2,5,5,12,At Risk
SB-20290,42,22,18538.5328,Sean Braxton,Corporate,3,4,5,12,Loyal Customers
SC-10020,265,4,476.334,Sam Craven,Consumer,1,1,1,3,Lost
SC-10050,43,7,2311.8540000000003,Sample Company A,Home Office,3,2,2,7,Potential Loyalists
SC-10095,226,7,918.522,Sanjit Chand,Consumer,1,2,1,4,Lost
SC-10230,195,3,1793.907,Scot Coram,Corporate,1,1,2,4,Lost
SC-10260,142,7,3166.518,Scott Cohen,Corporate,1,2,2,5,Lost
SC-10305,17,7,3207.18,Sean Christensen,Consumer,4,2,3,9,Potential Loyalists
SC-10380,276,4,1556.16,Shahid Collister,Consumer,1,1,2,4,Lost
SC-10440,93,4,1929.081,Shaun Chance,Corporate,2,1,2,5,Lost
SC-10575,374,2,328.02,Sonia Cooley,Consumer,1,1,1,3,Lost
SC-10680,190,4,6344.79,Steve Carroll,Home Office,1,1,3,5,Cant Lose Them
SC-10695,175,4,1468.8990000000001,Steve Chapman,Corporate,1,1,2,4,Lost
SC-10725,92,7,2944.494,Steven Cartwright,Consumer,2,2,2,6,Lost
SC-10770,185,7,2033.208,Stewart Carmichael,Corporate,1,2,2,5,Lost
SC-10800,360,2,89.286,Stuart Calhoun,Consumer,1,1,1,3,Lost
SC-10845,54,4,1368.1200000000001,Sung Chung,Consumer,2,1,1,4,Lost
SC-20020,9,34,10579.47,Sam Craven,Consumer,5,5,4,14,Champions
SC-20050,41,30,16813.21902,Sample Company A,Home Office,3,5,5,13,Loyal Customers
SC-20095,76,28,25602.61,Sanjit Chand,Consumer,2,5,5,12,At Risk
SC-20230,17,25,20333.868,Scot Coram,Corporate,4,4,5,13,Champions
SC-20260,1,26,9366.1924,Scott Cohen,Corporate,5,4,3,12,Loyal Customers
SC-20305,30,26,17696.722,Sean Christensen,Consumer,3,4,5,12,Loyal Customers
SC-20380,31,37,16122.72424,Shahid Collister,Consumer,3,5,5,13,Loyal Customers
SC-20440,10,25,7677.43526,Shaun Chance,Corporate,5,4,3,12,Loyal Customers
SC-20575,28,33,9685.4243,Sonia Cooley,Consumer,3,5,3,11,Loyal Customers
SC-20680,22,31,13477.05528,Steve Carroll,Home Office,4,5,4,13,Champions
SC-20695,10,35,21931.0435,Steve Chapman,Corporate,5,5,5,15,Champions
SC-20725,8,30,13975.42408,Steven Cartwright,Consumer,5,5,4,14,Champions
SC-20770,41,32,14495.11408,Stewart Carmichael,Corporate,3,5,5,13,Loyal Customers
SC-20800,31,24,11321.2786,Stuart Calhoun,Consumer,3,4,4,11,Loyal Customers
SC-20845,9,24,9898.62502,Sung Chung,Consumer,5,4,4,13,Champions
SD-10485,41,8,1157.3429999999998,Shirley Daniels,Home Office,3,2,1,6,Potential Loyalists
SD-20485,16,32,16802.0649,Shirley Daniels,Home Office,4,5,5,14,Champions
SE-10110,79,3,613.71,Sanjit Engle,Consumer,2,1,1,4,Lost
SE-20110,10,36,29532.62502,Sanjit Engle,Consumer,5,5,5,15,Champions
SF-10065,230,8,3861.429,Sandra Flanagan,Consumer,1,2,3,6,Cant Lose Them
SF-10200,142,8,2633.3160000000003,Sarah Foster,Consumer,1,2,2,5,Lost
SF-10965,181,6,2476.302,Sylvia Foulston,Corporate,1,2,2,5,Lost
SF-20065,59,21,7395.746,Sandra Flanagan,Consumer,2,3,3,8,At Risk
SF-20200,6,28,13019.6294,Sarah Foster,Consumer,5,5,4,14,Champions
SF-20965,49,17,6777.6808,Sylvia Foulston,Corporate,3,3,3,9,Loyal Customers
SG-10080,370,6,1078.728,Sandra Glassco,Consumer,1,2,1,4,Lost
SG-10470,129,3,3086.67,Sheri Gordon,Consumer,1,1,2,4,Lost
SG-10605,234,6,2816.067,Speros Goranitis,Consumer,1,2,2,5,Lost
SG-10890,401,6,1424.778,Susan Gilcrest,Corporate,1,2,2,5,Lost
SG-20080,4,17,10774.5034,Sandra Glassco,Consumer,5,3,4,12,Loyal Customers
SG-20470,91,28,10730.2773,Sheri Gordon,Consumer,2,5,4,11,At Risk
SG-20605,76,32,10128.53856,Speros Goranitis,Consumer,2,5,4,11,At Risk
SG-20890,17,22,11260.30386,Susan Gilcrest,Corporate,4,4,4,12,Champions
SH-10395,64,4,129.03,Shahid Hopkins,Consumer,2,1,1,4,Lost
SH-10635,159,4,658.98,Stefanie Holloman,Corporate,1,1,1,3,Lost
SH-19975,26,29,10893.50994,Sally Hughsby,Corporate,4,5,4,13,Champions
SH-20395,24,33,12849.17384,Shahid Hopkins,Consumer,4,5,4,13,Champions
SH-20635,31,25,13546.7458,Stefanie Holloman,Corporate,3,4,4,11,Loyal Customers
SH-9975,65,8,8058.147,Sally Hughsby,Corporate,2,2,3,7,Cant Lose Them
SJ-10125,295,9,2961.189,Sanjit Jacobs,Home Office,1,3,2,6,At Risk
SJ-10215,57,9,1359.252,Sarah Jordon,Consumer,2,3,1,6,At Risk
SJ-10500,275,3,454.06800000000004,Shirley Jackson,Consumer,1,1,1,3,Lost
SJ-20125,33,30,10562.092,Sanjit Jacobs,Home Office,3,5,4,12,Loyal Customers
SJ-20215,29,32,14709.69868,Sarah Jordon,Consumer,3,5,5,13,Loyal Customers
SJ-20500,176,26,12930.791,Shirley Jackson,Consumer,1,4,4,9,At Risk
SK-19990,9,19,10932.97152,Sally Knutson,Consumer,5,3,4,12,Loyal Customers
SK-9990,31,7,2358.858,Sally Knutson,Consumer,3,2,2,7,Potential Loyalists
SL-10155,167,14,2451.7799999999997,Sara Luxemburg,Home Office,1,3,2,6,At Risk
SL-20155,30,32,14380.691,Sara Luxemburg,Home Office,3,5,5,13,Loyal Customers
SM-10005,105,8,6262.38,Sally Matthias,Consumer,2,2,3,7,Cant Lose Them
SM-10320,77,7,4045.638,Sean Miller,Home Office,2,2,3,7,Cant Lose Them
SM-10905,133,5,1711.992,Susan MacKendrick,Consumer,1,1,2,4,Lost
SM-10950,105,9,1336.308,Suzanne McNair,Corporate,2,3,1,6,At Risk
SM-20005,148,22,6801.587500000001,Sally Matthias,Consumer,1,4,3,8,At Risk
SM-20320,22,21,31125.29496,Sean Miller,Home Office,4,3,5,12,Loyal Customers
SM-20905,38,17,6918.4824,Susan MacKendrick,Consumer,3,3,3,9,Loyal Customers
SM-20950,26,29,11552.77814,Suzanne McNair,Corporate,4,5,4,13,Champions
SN-10560,14,6,1480.104,Skye Norling,Home Office,4,2,2,8,Potential Loyalists
SN-10710,253,4,702.24,Steve Nguyen,Home Office,1,1,1,3,Lost
SN-20560,72,25,12738.710000000001,Skye Norling,Home Office,2,4,4,10,At Risk
SN-20710,45,24,12703.94056,Steve Nguyen,Home Office,3,4,4,11,Loyal Customers
SO-10335,401,4,831.498,Sean O'Donnell,Consumer,1,1,1,3,Lost
SO-20335,30,27,15534.94692,Sean O'Donnell,Consumer,3,5,5,13,Loyal Customers
SP-10545,19,4,418.32,Sibella Parks,Corporate,4,1,1,6,Potential Loyalists
SP-10620,140,5,299.568,Stefania Perrino,Corporate,1,1,1,3,Lost
SP-10650,170,6,770.895,Stephanie Phelps,Corporate,1,2,1,4,Lost
SP-10860,399,2,503.496,Sung Pak,Corporate,1,1,1,3,Lost
SP-10920,108,4,896.391,Susan Pistek,Consumer,2,1,1,4,Lost
SP-20545,17,20,6801.1987,Sibella Parks,Corporate,4,3,3,10,Loyal Customers
SP-20620,6,31,19113.6707,Stefania Perrino,Corporate,5,5,5,15,Champions
SP-20650,21,24,10377.86844,Stephanie Phelps,Corporate,4,4,4,12,Champions
SP-20860,55,26,12994.59246,Sung Pak,Corporate,2,4,4,10,At Risk
SP-20920,7,28,28124.21286,Susan Pistek,Consumer,5,5,5,15,Champions
SR-10425,45,5,281.20799999999997,Sharelle Roach,Home Office,3,1,1,5,Potential Loyalists
SR-10740,22,4,2154.12,Steven Roelle,Home Office,4,1,2,7,Potential Loyalists
SR-20425,9,19,12721.24894,Sharelle Roach,Home Office,5,3,4,12,Loyal Customers
SR-20740,24,33,17220.18,Steven Roelle,Home Office,4,5,5,14,Champions
SS-10140,30,7,3491.6279999999997,Saphhira Shifley,Corporate,3,2,3,8,Potential Loyalists
SS-10410,27,10,2348.46,Shahid Shariari,Consumer,4,3,2,9,Others
SS-10515,675,3,424.53,Shirley Schmidt,Home Office,1,1,1,3,Lost
SS-10590,29,3,940.38,Sonia Sunley,Consumer,3,1,1,5,Potential Loyalists
SS-10875,251,4,556.314,Sung Shariari,Consumer,1,1,1,3,Lost
SS-20140,16,32,20138.603039999998,Saphhira Shifley,Corporate,4,5,5,14,Champions
SS-20410,34,27,15759.48198,Shahid Shariari,Consumer,3,5,5,13,Loyal Customers
SS-20515,1,19,7480.62162,Shirley Schmidt,Home Office,5,3,3,11,Loyal Customers
SS-20590,6,26,12181.4264,Sonia Sunley,Consumer,5,4,4,13,Champions
SS-20875,15,21,4772.1508,Sung Shariari,Consumer,4,3,3,10,Loyal Customers
ST-10530,96,6,943.26,Shui Tom,Consumer,2,2,1,5,Lost
ST-20530,7,32,14064.01106,Shui Tom,Consumer,5,5,4,14,Champions
SU-10665,49,6,3331.134,Stephanie Ulpright,Home Office,3,2,3,8,Potential Loyalists
SU-20665,5,23,7442.46,Stephanie Ulpright,Home Office,5,4,3,12,Loyal Customers
SV-10365,184,5,1256.472,Seth Vernon,Consumer,1,1,1,3,Lost
SV-10785,22,7,2969.43,Stewart Visinsky,Consumer,4,2,2,8,Potential Loyalists
SV-10815,9,9,7728.912,Stuart Van,Corporate,5,3,3,11,Loyal Customers
SV-10935,12,3,487.746,Susan Vittorini,Consumer,5,1,1,7,Potential Loyalists
SV-20365,88,31,22376.44748,Seth Vernon,Consumer,2,5,5,12,At Risk
SV-20785,23,27,14262.9351,Stewart Visinsky,Consumer,4,5,5,14,Champions
SV-20815,35,24,14575.50118,Stuart Van,Corporate,3,4,5,12,Loyal Customers
SV-20935,1,28,15197.6927,Susan Vittorini,Consumer,5,5,5,15,Champions
SW-10245,23,4,1901.91,Scot Wooten,Consumer,4,1,2,7,Potential Loyalists
SW-10275,50,5,1480.578,Scott Williamson,Consumer,2,1,2,5,Lost
SW-10350,101,9,1244.454,Sean Wendt,Home Office,2,3,1,6,At Risk
SW-10455,8,9,2205.252,Shaun Weien,Consumer,5,3,2,10,Others
SW-10755,44,7,2346.906,Steven Ward,Corporate,3,2,2,7,Potential Loyalists
SW-20245,13,26,13576.68382,Scot Wooten,Consumer,4,4,4,12,Champions
SW-20275,22,33,15564.966699999999,Scott Williamson,Consumer,4,5,5,14,Champions
SW-20350,13,21,6923.24944,Sean Wendt,Home Office,4,3,3,10,Loyal Customers
SW-20455,8,22,6038.0162,Shaun Weien,Consumer,5,4,3,12,Loyal Customers
SW-20755,16,31,23321.579999999998,Steven Ward,Corporate,4,5,5,14,Champions
SZ-10035,957,4,1164.15,Sam Zeldin,Home Office,1,1,1,3,Lost
SZ-20035,14,37,15192.376,Sam Zeldin,Home Office,4,5,5,14,Champions
TA-11385,9,5,4819.95,Tom Ashbrook,Home Office,5,1,3,9,Potential Loyalists
TA-21385,19,25,35668.120800000004,Tom Ashbrook,Home Office,4,4,5,13,Champions
TB-11055,325,3,2355.138,Ted Butterfield,Consumer,1,1,2,4,Lost
TB-11175,217,4,850.326,Thomas Boland,Corporate,1,1,1,3,Lost
TB-11190,115,4,1115.3700000000001,Thomas Brumley,Home Office,2,1,1,4,Lost
TB-11250,2,15,7270.836,Tim Brockman,Consumer,5,3,3,11,Loyal Customers
TB-11280,157,9,1574.322,Toby Braunhardt,Consumer,1,3,2,6,At Risk
TB-11355,15,8,438.162,Todd Boyes,Corporate,4,2,1,7,Potential Loyalists
TB-11400,112,9,3103.323,Tom Boeckenhauer,Consumer,2,3,2,7,At Risk
TB-11520,19,11,3991.5209999999997,Tracy Blumstein,Consumer,4,3,3,10,Loyal Customers
TB-11595,163,4,752.0699999999999,Troy Blackwell,Consumer,1,1,1,3,Lost
TB-11625,399,5,1810.752,Trudy Brown,Consumer,1,1,2,4,Lost
TB-21055,36,29,13671.71072,Ted Butterfield,Consumer,3,5,4,12,Loyal Customers
TB-21175,40,27,16573.5984,Thomas Boland,Corporate,3,5,5,13,Loyal Customers
TB-21190,50,17,10686.47152,Thomas Brumley,Home Office,2,3,4,9,At Risk
TB-21250,3,28,11830.0907,Tim Brockman,Consumer,5,5,4,14,Champions
TB-21280,58,26,10127.01266,Toby Braunhardt,Consumer,2,4,4,10,At Risk
TB-21355,55,20,9205.113,Todd Boyes,Corporate,2,3,3,8,At Risk
TB-21400,26,26,21375.988,Tom Boeckenhauer,Consumer,4,4,5,13,Champions
TB-21520,31,34,16716.76172,Tracy Blumstein,Consumer,3,5,5,13,Loyal Customers
TB-21595,29,26,8437.989,Troy Blackwell,Consumer,3,4,3,10,Loyal Customers
TB-21625,31,31,13266.1971,Trudy Brown,Consumer,3,5,4,12,Loyal Customers
TC-10980,48,8,3239.064,Tamara Chand,Corporate,3,3,3,9,Loyal Customers
TC-11145,13,10,3799.926,Theresa Coyne,Corporate,4,3,3,10,Loyal Customers
TC-11295,13,5,730.908,Toby Carlisle,Consumer,4,1,1,6,Potential Loyalists
TC-11475,205,9,1907.7540000000001,Tony Chapman,Home Office,1,3,2,6,At Risk
TC-11535,371,4,2214.9719999999998,Tracy Collins,Home Office,1,1,2,4,Lost
TC-20980,28,28,34218.269,Tamara Chand,Corporate,3,5,5,13,Loyal Customers
TC-21145,12,25,18419.94306,Theresa Coyne,Corporate,5,4,5,14,Champions
TC-21295,28,29,19391.8981,Toby Carlisle,Consumer,3,5,5,13,Loyal Customers
TC-21475,2,29,10722.52656,Tony Chapman,Home Office,5,5,4,14,Champions
TC-21535,1,30,8888.0601,Tracy Collins,Home Office,5,5,3,13,Loyal Customers
TD-10995,181,3,780.378,Tamara Dahlen,Consumer,1,1,1,3,Lost
TD-20995,1,25,6924.1875,Tamara Dahlen,Consumer,5,4,3,12,Loyal Customers
TG-11310,161,3,714.417,Toby Gnade,Consumer,1,1,1,3,Lost
TG-11640,31,9,4906.533,Trudy Glocke,Consumer,3,3,3,9,Loyal Customers
TG-21310,15,32,12305.231600000001,Toby Gnade,Consumer,4,5,4,13,Champions
TG-21640,6,33,13973.7773,Trudy Glocke,Consumer,5,5,4,14,Champions
TH-11100,254,4,1856.19,Thea Hendricks,Consumer,1,1,2,4,Lost
TH-11115,120,6,1870.17,Thea Hudgings,Corporate,2,2,2,6,Lost
TH-11235,231,10,3901.3469999999998,Tiffany House,Corporate,1,3,3,7,At Risk
TH-11550,390,5,283.83,Tracy Hopkins,Home Office,1,1,1,3,Lost
TH-21100,7,27,13684.8726,Thea Hendricks,Consumer,5,5,4,14,Champions
TH-21115,44,25,13483.62368,Thea Hudgings,Corporate,3,4,4,11,Loyal Customers
TH-21235,9,26,12896.252,Tiffany House,Corporate,5,4,4,13,Champions
TH-21550,6,26,12808.9063,Tracy Hopkins,Home Office,5,4,4,13,Champions
TM-11010,243,3,300.666,Tamara Manning,Consumer,1,1,1,3,Lost
TM-11490,56,8,2063.022,Tony Molinari,Consumer,2,3,2,7,At Risk
TM-21010,65,27,14158.9626,Tamara Manning,Consumer,2,5,4,11,At Risk
TM-21490,41,27,13908.8563,Tony Molinari,Consumer,3,5,4,12,Loyal Customers
TN-11040,55,2,187.35,Tanja Norvell,Home Office,2,1,1,4,Lost
TN-21040,23,29,9410.26404,Tanja Norvell,Home Office,4,5,3,12,Loyal Customers
TP-11130,140,6,1261.449,Theone Pippenger,Consumer,1,2,1,4,Lost
TP-11415,642,4,1950.9479999999999,Tom Prescott,Consumer,1,1,2,4,Lost
TP-11565,104,5,857.37,Tracy Poddar,Corporate,2,1,1,4,Lost
TP-21130,3,37,22697.57728,Theone Pippenger,Consumer,5,5,5,15,Champions
TP-21415,49,22,10926.72382,Tom Prescott,Consumer,3,4,4,11,Loyal Customers
TP-21565,15,30,12429.8013,Tracy Poddar,Corporate,4,5,4,13,Champions
TR-11325,169,4,2395.716,Toby Ritter,Consumer,1,1,2,4,Lost
TR-21325,2,22,10033.18706,Toby Ritter,Consumer,5,4,4,13,Champions
TS-11085,220,8,1390.68,Thais Sissman,Consumer,1,3,2,6,At Risk
TS-11160,106,5,1130.07,Theresa Swint,Corporate,2,1,1,4,Lost
TS-11205,308,3,641.646,Thomas Seio,Corporate,1,1,1,3,Lost
TS-11340,41,5,1631.316,Toby Swindell,Consumer,3,1,2,6,Potential Loyalists
TS-11370,19,10,4573.584,Todd Sumrall,Corporate,4,3,3,10,Loyal Customers
TS-11430,119,7,5812.08,Tom Stivers,Corporate,2,2,3,7,Cant Lose Them
TS-11505,288,4,2123.946,Tony Sayre,Consumer,1,1,2,4,Lost
TS-11610,176,5,2011.14,Troy Staebel,Consumer,1,1,2,4,Lost
TS-11655,203,6,452.88,Trudy Schmidt,Consumer,1,2,1,4,Lost
TS-21085,42,19,5395.2094,Thais Sissman,Consumer,3,3,3,9,Loyal Customers
TS-21160,9,22,6805.942,Theresa Swint,Corporate,5,4,3,12,Loyal Customers
TS-21205,27,32,13888.62492,Thomas Seio,Corporate,4,5,4,13,Champions
TS-21340,9,31,16997.02948,Toby Swindell,Consumer,5,5,5,15,Champions
TS-21370,37,27,23201.678,Todd Sumrall,Corporate,3,5,5,13,Loyal Customers
TS-21430,20,22,9532.9166,Tom Stivers,Corporate,4,4,3,11,Loyal Customers
TS-21505,12,27,17613.4163,Tony Sayre,Consumer,5,5,5,15,Champions
TS-21610,21,30,20565.95,Troy Staebel,Consumer,4,5,5,14,Champions
TS-21655,85,24,9525.457199999999,Trudy Schmidt,Consumer,2,4,3,9,At Risk
TT-11070,38,2,1572.33,Ted Trevino,Consumer,3,1,2,6,Potential Loyalists
TT-11220,6,9,1826.4,Thomas Thornton,Consumer,5,3,2,10,Others
TT-11265,95,9,5049.042,Tim Taslimi,Corporate,2,3,3,8,At Risk
TT-11460,43,8,1649.784,Tonja Turnell,Home Office,3,3,2,8,Others
TT-21070,15,31,15673.063900000001,Ted Trevino,Consumer,4,5,5,14,Champions
TT-21220,38,22,13224.56416,Thomas Thornton,Consumer,3,4,4,11,Loyal Customers
TT-21265,2,20,4730.638,Tim Taslimi,Corporate,5,3,3,11,Loyal Customers
TT-21460,13,32,18432.013460000002,Tonja Turnell,Home Office,4,5,5,14,Champions
TW-11025,20,8,323.109,Tamara Willingham,Home Office,4,3,1,8,Others
TW-21025,42,27,13931.8966,Tamara Willingham,Home Office,3,5,4,12,Loyal Customers
TZ-11445,369,7,745.14,Tom Zandusky,Corporate,1,2,1,4,Lost
TZ-11580,49,5,403.014,Tracy Zic,Consumer,3,1,1,5,Potential Loyalists
TZ-21445,9,28,14601.6714,Tom Zandusky,Corporate,5,5,5,15,Champions
TZ-21580,36,19,10455.5278,Tracy Zic,Consumer,3,3,4,10,Loyal Customers
VB-11745,5,4,783.63,Victoria Brennan,Corporate,5,1,1,7,Potential Loyalists
VB-21745,13,21,9961.05,Victoria Brennan,Corporate,4,3,4,11,Loyal Customers
VD-11670,1,9,1230.051,Valerie Dominguez,Consumer,5,3,1,9,Others
VD-21670,37,21,14754.8714,Valerie Dominguez,Consumer,3,3,5,11,Loyal Customers
VF-11715,95,4,602.352,Vicky Freymann,Home Office,2,1,1,4,Lost
VF-21715,14,24,12000.133,Vicky Freymann,Home Office,4,4,4,12,Champions
VG-11790,148,4,386.172,Vivek Gonzalez,Consumer,1,1,1,3,Lost
VG-11805,136,4,1190.22,Vivek Grady,Corporate,1,1,1,3,Lost
VG-21790,111,27,9908.6065,Vivek Gonzalez,Consumer,2,5,4,11,At Risk
VG-21805,3,23,22573.37116,Vivek Grady,Corporate,5,4,5,14,Champions
VM-11685,14,6,858.978,Valerie Mitchum,Home Office,4,2,1,7,Potential Loyalists
VM-11835,9,3,1270.4099999999999,Vivian Mathis,Consumer,5,1,1,7,Potential Loyalists
VM-21685,33,32,13708.12232,Valerie Mitchum,Home Office,3,5,4,12,Loyal Customers
VM-21835,112,20,2621.817,Vivian Mathis,Consumer,2,3,2,7,At Risk
VP-11730,29,4,432.0,Victor Preis,Home Office,3,1,1,5,Potential Loyalists
VP-11760,237,3,1615.662,Victoria Pisteka,Corporate,1,1,2,4,Lost
VP-21730,31,29,11629.269,Victor Preis,Home Office,3,5,4,12,Loyal Customers
VP-21760,76,28,16935.5635,Victoria Pisteka,Corporate,2,5,5,12,At Risk
VS-11820,23,7,1136.214,Vivek Sundaresam,Consumer,4,2,1,7,Potential Loyalists
VS-21820,139,15,10275.775,Vivek Sundaresam,Consumer,1,3,4,8,At Risk
VT-11700,31,7,1271.442,Valerie Takahito,Home Office,3,2,1,6,Potential Loyalists
VT-21700,8,25,18099.3061,Valerie Takahito,Home Office,5,4,5,14,Champions
VW-11775,8,5,1253.166,Victoria Wilson,Corporate,5,1,1,7,Potential Loyalists
VW-21775,7,30,15785.3774,Victoria Wilson,Corporate,5,5,5,15,Champions
WB-11850,115,2,182.532,William Brown,Consumer,2,1,1,4,Lost
WB-21850,21,38,16704.6612,William Brown,Consumer,4,5,5,14,Champions
XP-11865,161,3,1011.798,Xylona Preis,Consumer,1,1,1,3,Lost
XP-21865,44,27,11187.1526,Xylona Preis,Consumer,3,5,4,12,Loyal Customers
YC-11895,100,4,166.299,Yoseph Carroll,Corporate,2,1,1,4,Lost
YC-21895,5,27,19998.0786,Yoseph Carroll,Corporate,5,5,5,15,Champions
YS-11880,5,6,1328.832,Yana Sorensen,Corporate,5,2,1,8,Potential Loyalists
YS-21880,10,26,18703.606,Yana Sorensen,Corporate,5,4,5,14,Champions
ZC-11910,201,1,7.173,Zuschuss Carroll,Consumer,1,1,1,3,Lost
ZC-21910,4,37,28472.81926,Zuschuss Carroll,Consumer,5,5,5,15,Champions
ZD-11925,4,9,2951.226,Zuschuss Donatelli,Consumer,5,3,2,10,Others
ZD-21925,2,20,9479.3444,Zuschuss Donatelli,Consumer,5,3,3,11,Loyal Customers
